target_id	length	eff_length	est_counts	tpm
BgeEVm007533t3	3566	3406.07	199.198	24.3126
BgeEVm009097t1	3566	3406.07	3.38129	0.412693
BgeEVm003931t2	3566	3406.07	10.6407	1.29872
BgeEVm012467t1	3564	3404.07	92.2358	11.2642
BgeEVm006095t1	3564	3404.07	9.71533	1.18647
BgeEVm011680t3	3563	3403.07	28.3894	3.46804
BgeEVm002830t2	3560	3400.07	20.7738	2.53996
BgeEVm006117t6	3559	3399.07	16.9198	2.06935
BgeEVm005757t2	3558	3398.07	4.16083	0.509033
BgeEVm006650t2	1708	1548.07	0	0
BgeEVm006189t3	3557	3397.07	246.038	30.109
BgeEVm002979t19	3557	3397.07	3.572	0.437124
BgeEVm009402t2	3555	3395.07	2.10602	0.257877
BgeEVm020563t1	338	180.471	0	0
BgeEVm001101t2	3555	3395.07	0.414916	0.0508054
BgeEVm018826t2	3554	3394.07	30.5351	3.74005
BgeEVm011753t3	3554	3394.07	0	0
BgeEVm012156t3	3553	3393.07	96.5533	11.8297
BgeEVm006275t6	3552	3392.07	4.37363	0.536013
BgeEVm012852t1	3551	3391.07	14.7735	1.81111
BgeEVm030814t1	3550	3390.07	30.013	3.68043
BgeEVm002254t2	3549	3389.07	0	0
BgeEVm010325t1	3547	3387.07	8.09515	0.993571
BgeEVm024005t1	3547	3387.07	9.47681	1.16315
BgeEVm003530t1	3546	3386.07	4.9848	0.611998
BgeEVm001590t6	3544	3384.07	4.93601	0.606367
BgeEVm004798t3	3544	3384.07	8.26094	1.01482
BgeEVm015871t8	3540	3380.07	5.17186	0.636091
BgeEVm002170t2	3539	3379.07	7.74573	0.952936
BgeEVm003940t4	3538	3378.07	0	0
BgeEVm005304t2	3537	3377.07	14.0233	1.72627
BgeEVm010171t1	3535	3375.07	0	0
BgeEVm005151t1	3534	3374.07	0	0
BgeEVm002236t2	3530	3370.07	519.767	64.1162
BgeEVm010115t2	3530	3370.07	20.7721	2.56236
BgeEVm006925t3	3529	3369.07	0	0
BgeEVm003365t3	3527	3367.07	0	0
BgeEVm010670t1	3526	3366.07	102.564	12.6669
BgeEVm002049t2	3525	3365.07	0	0
BgeEVm005562t9	1268	1108.07	0	0
BgeEVm009623t9	3524	3364.07	70.1676	8.67102
BgeEVm012459t3	3524	3364.07	8.42729	1.04141
Toll_dl_BgeEVm003323t3	3522	3362.07	87.5221	10.822
BgeEVm009195t3	3520	3360.07	13.5888	1.68125
BgeEVm019423t1	604	444.084	0	0
BgeEVm012028t1	3519	3359.07	4.12077	0.509986
BgeEVm001058t26	3518	3358.07	25.0701	3.10359
BgeEVm006313t3	3516	3356.07	0	0
BgeEVm005241t6	3515	3355.07	0	0
BgeEVm007566t5	3515	3355.07	3.32144	0.41155
BgeEVm000157t10	3513	3353.07	0	0
BgeEVm003146t2	3513	3353.07	39.5515	4.90364
BgeEVm010135t1	3512	3352.07	15.9906	1.98313
BgeEVm004630t4	3512	3352.07	24.0861	2.98711
BgeEVm012207t2	3512	3352.07	6.25823	0.776134
BgeEVm007169t1	3511	3351.07	18.951	2.35097
BgeEVm004074t5	3510	3350.07	16.9054	2.09782
BgeEVm003025t5	3510	3350.07	0	0
BgeEVm011948t10	3509	3349.07	140.991	17.5011
BgeEVm010391t1	3509	3349.07	106.039	13.1625
BgeEVm003342t10	3509	3349.07	0	0
BgeEVm004150t2	3509	3349.07	0	0
BgeEVm005562t7	3508	3348.07	0	0
BgeEVm001606t1	3508	3348.07	3	0.372499
BgeEVm004002t2	3507	3347.07	2.17908	0.27065
BgeEVm007974t3	3506	3346.07	2.36441	0.293755
BgeEVm012758t2	3506	3346.07	42.3237	5.25832
BgeEVm011865t1	3505	3345.07	152.383	18.9378
BgeEVm003620t3	3504	3344.07	0	0
BgeEVm018207t1	624	464.084	0	0
BgeEVm004634t7	3504	3344.07	0	0
BgeEVm002766t2	3504	3344.07	0	0
BgeEVm003533t2	3503	3343.07	72.5853	9.02612
BgeEVm014841t1	3500	3340.07	215.675	26.8437
BgeEVm005648t1	3500	3340.07	28.9241	3.60001
BgeEVm005648t3	3500	3340.07	0	0
BgeEVm002769t3	3500	3340.07	36.3255	4.52121
BgeEVm019245t1	474	314.139	4.58353	6.06564
BgeEVm014881t2	3500	3340.07	1.84702	0.229887
BgeEVm003800t2	3495	3335.07	0	0
BgeEVm002150t2	3494	3334.07	20.8487	2.59958
BgeEVm002406t2	3493	3333.07	8.40686	1.04855
BgeEVm001885t3	3493	3333.07	0	0
BgeEVm022673t1	309	153.431	0	0
BgeEVm002766t5	3490	3330.07	5.76456	0.719634
BgeEVm000830t6	3490	3330.07	17.61	2.19839
BgeEVm006714t2	3490	3330.07	34.0174	4.24664
BgeEVm008796t4	3488	3328.07	39.3681	4.91757
BgeEVm008613t3	3487	3327.07	8.41988	1.05206
BgeEVm002878t2	3487	3327.07	0	0
BgeEVm003682t2	3486	3326.07	1.14583	0.143214
BgeEVm017202t1	2074	1914.07	10.0917	2.19183
BgeEVm003899t1	3485	3325.07	13.449	1.68147
BgeEVm001183t47	3483	3323.07	0	0
BgeEVm002414t3	3482	3322.07	9.09373	1.13797
BgeEVm001957t2	3482	3322.07	3	0.375414
BgeEVm006506t3	3481	3321.07	3.4888	0.436714
BgeEVm036186t1	3481	3321.07	27.0959	3.39175
BgeEVm001392t10	3479	3319.07	7.18481	0.899907
BgeEVm001634t6	3479	3319.07	2.69012	0.336941
BgeEVm006310t2	3478	3318.07	3.96669	0.496983
BgeEVm003065t8	3478	3318.07	0	0
BgeEVm012392t3	3477	3317.07	8.77982	1.10035
BgeEVm005368t2	3476	3316.07	4.9156	0.616242
BgeEVm002487t2	3476	3316.07	9.64053	1.20858
BgeEVm001183t1	3474	3314.07	0	0
BgeEVm008833t2	3474	3314.07	33.2344	4.16893
BgeEVm011990t3	3474	3314.07	48.1834	6.04413
BgeEVm012366t1	3473	3313.07	31.3448	3.93309
BgeEVm001183t33	3472	3312.07	0	0
BgeEVm003362t2	3472	3312.07	5.96452	0.748643
BgeEVm001183t34	3471	3311.07	0	0
BgeEVm005074t3	3471	3311.07	0	0
BgeEVm011699t5	3470	3310.07	16.0763	2.01905
BgeEVm011970t1	3467	3307.07	11.7145	1.47258
BgeEVm004625t4	3467	3307.07	0	0
BgeEVm009579t2	3467	3307.07	24.0529	3.02359
BgeEVm006510t4	3466	3306.07	13.2551	1.66675
BgeEVm003169t2	3466	3306.07	0	0
BgeEVm016069t1	3464	3304.07	140.216	17.642
BgeEVm007205t5	3464	3304.07	4.42216	0.556395
BgeEVm001576t2	3463	3303.07	0.00231207	0.000290992
BgeEVm008427t3	3461	3301.07	10.3362	1.30168
BgeEVm007305t2	3461	3301.07	5.88732	0.741415
BgeEVm017898t1	777	617.074	2.91187	1.9617
BgeEVm011408t2	3461	3301.07	0	0
BgeEVm004541t6	3459	3299.07	78.6991	9.91692
BgeEVm003319t3	3459	3299.07	10.7944	1.36021
BgeEVm036781t1	3458	3298.07	67.8228	8.54897
BgeEVm007242t3	3457	3297.07	6.57772	0.829365
BgeEVm001183t35	3456	3296.07	0	0
BgeEVm002285t3	3456	3296.07	30.115	3.79826
BgeEVm001870t2	3456	3296.07	13.641	1.72048
BgeEVm011389t2	3456	3296.07	34.3938	4.33793
BgeEVm009514t8	3455	3295.07	9.94273	1.25441
BgeEVm004051t5	3455	3295.07	76.4813	9.64915
BgeEVm002240t2	3455	3295.07	25.9376	3.27238
BgeEVm011757t7	3454	3294.07	48.2425	6.08829
BgeEVm005469t7	3454	3294.07	4.81924	0.608197
BgeEVm004221t5	3453	3293.07	6.46007	0.81552
BgeEVm008467t3	3452	3292.07	55.8066	7.04717
BgeEVm011666t1	3452	3292.07	2.95969	0.373745
BgeEVm021389t1	3452	3292.07	7.53592	0.951624
BgeEVm034852t1	3451	3291.07	15	1.89475
BgeEVm017714t2	3451	3291.07	0	0
BgeEVm003771t3	3450	3290.07	3.85272	0.486812
BgeEVm009994t10	2455	2295.07	91.2308	16.5251
BgeEVm002694t9	3448	3288.07	0	0
BgeEVm008527t8	3448	3288.07	10.1128	1.27859
BgeEVm015262t1	3448	3288.07	12.9528	1.63766
BgeEVm005201t5	3447	3287.07	6.07738	0.76861
BgeEVm004385t2	3447	3287.07	0	0
BgeEVm003636t4	3447	3287.07	0	0
BgeEVm001617t5	3445	3285.07	18.429	2.33215
BgeEVm003065t5	3444	3284.07	119.886	15.1759
BgeEVm000876t6	3443	3283.07	5.80313	0.734819
BgeEVm008075t4	3443	3283.07	4.09314	0.518293
BgeEVm002371t2	3443	3283.07	19.0632	2.41388
BgeEVm019399t1	3441	3281.07	0	0
BgeEVm015667t5	3441	3281.07	22.2323	2.81688
BgeEVm004266t7	3441	3281.07	51.5103	6.52645
BgeEVm014338t3	3441	3281.07	118.68	15.037
BgeEVm008452t1	3441	3281.07	12.5893	1.59509
BgeEVm003213t2	3440	3280.07	12.0211	1.52356
BgeEVm004993t3	3440	3280.07	3.06319	0.388231
BgeEVm003456t2	3440	3280.07	8.58646	1.08825
BgeEVm006863t1	3438	3278.07	12	1.52181
BgeEVm006636t7	3437	3277.07	79.8823	10.1336
BgeEVm007382t2	3437	3277.07	13.1892	1.67314
BgeEVm020628t2	3434	3274.07	46.705	5.93026
BgeEVm011803t2	3431	3271.07	0	0
BgeEVm002241t3	3431	3271.07	22.4787	2.8568
BgeEVm002225t3	3430	3270.07	0	0
BgeEVm004725t2	3430	3270.07	7.51441	0.955292
BgeEVm008925t2	3429	3269.07	4.35717e-08	5.54088e-09
BgeEVm009610t5	3427	3267.07	26.035	3.31281
BgeEVm005044t10	3427	3267.07	7.94663	1.01117
BgeEVm010040t2	3426	3266.07	7.83556	0.99734
BgeEVm003689t41	3425	3265.07	33.7116	4.29225
BgeEVm008039t4	3424	3264.07	6.29461	0.801692
BgeEVm003864t2	3424	3264.07	8.32495	1.06028
BgeEVm009766t2	3424	3264.07	9.92042	1.26348
BgeEVm004379t5	3423	3263.07	5.82783	0.74247
BgeEVm009761t1	3423	3263.07	1.9261	0.245387
BgeEVm009632t2	3422	3262.07	44.3434	5.65111
BgeEVm008793t2	3422	3262.07	0	0
BgeEVm008567t5	3417	3257.07	13.1324	1.67616
BgeEVm006952t2	3417	3257.07	0	0
BgeEVm001780t3	3417	3257.07	0	0
BgeEVm003269t5	3416	3256.07	8.55892	1.09276
BgeEVm001933t5	3416	3256.07	0	0
BgeEVm002573t3	3415	3255.07	29.7865	3.80415
BgeEVm004870t2	3414	3254.07	7.42589	0.948681
BgeEVm008217t2	3413	3253.07	8.77261	1.12107
BgeEVm015294t2	3413	3253.07	23.9172	3.05644
BgeEVm007325t3	3412	3252.07	12.2267	1.56296
BgeEVm007325t5	2490	2330.07	17.9104	3.19546
BgeEVm008923t3	3408	3248.07	0	0
BgeEVm005972t2	3408	3248.07	10.2456	1.31132
BgeEVm005525t4	3406	3246.07	50.0011	6.40353
BgeEVm010389t3	3406	3246.07	9.62734	1.23295
BgeEVm000359t13	3405	3245.07	1132.5	145.082
BgeEVm001871t2	3405	3245.07	0	0
BgeEVm005990t2	3405	3245.07	18.1822	2.32927
BgeEVm001183t108	3403	3243.07	0	0
BgeEVm036610t1	3403	3243.07	18.9186	2.4251
BgeEVm007445t1	3403	3243.07	22.8654	2.93104
BgeEVm004571t2	3402	3242.07	20.56	2.63632
BgeEVm031084t1	3400	3240.07	3654.35	468.872
BgeEVm009257t2	3400	3240.07	35.1265	4.50691
BgeEVm009029t2	3399	3239.07	85.481	10.971
BgeEVm002205t5	3399	3239.07	54.3148	6.97102
BgeEVm007800t4	3399	3239.07	1.96065	0.251639
BgeEVm007800t5	3399	3239.07	1.96065	0.251639
BgeEVm015224t1	3395	3235.07	13.6679	1.75637
BgeEVm008506t9	3394	3234.07	8.99359	1.15606
BgeEVm006215t2	3393	3233.07	18.6383	2.39657
BgeEVm004136t2	3393	3233.07	2.14369	0.275642
BgeEVm004370t1	3393	3233.07	2.0392	0.262207
BgeEVm002489t2	3392	3232.07	35.4052	4.55391
BgeEVm005235t2	3392	3232.07	8.09453	1.04114
BgeEVm006259t2	3392	3232.07	37.3029	4.798
BgeEVm012590t2	3391	3231.07	6.29085	0.809396
BgeEVm007572t2	3391	3231.07	130.988	16.8533
BgeEVm007996t2	3391	3231.07	4.66407	0.60009
BgeEVm005327t3	3387	3227.07	0	0
BgeEVm005327t6	1369	1209.07	0	0
BgeEVm001648t7	3386	3226.07	1.00997e-08	1.30147e-09
BgeEVm014104t1	3385	3225.07	5.4009	0.696186
BgeEVm005683t2	3385	3225.07	21.1603	2.72761
BgeEVm027565t2	3385	3225.07	0	0
BgeEVm001183t112	3384	3224.07	0	0
BgeEVm006477t2	3384	3224.07	95.5226	12.3169
BgeEVm006150t1	3384	3224.07	15.1058	1.94777
BgeEVm002614t4	3383	3223.07	16.0904	2.07536
BgeEVm002979t6	3383	3223.07	25.3055	3.26395
BgeEVm005177t3	3383	3223.07	84.8479	10.9438
BgeEVm005177t4	3383	3223.07	0	0
BgeEVm005498t2	3382	3222.07	0	0
BgeEVm009061t2	3381	3221.07	25.0832	3.23729
BgeEVm005347t2	3381	3221.07	58.9309	7.60574
BgeEVm008941t3	3380	3220.07	2.47169	0.3191
BgeEVm012132t3	3380	3220.07	11.827	1.52689
BgeEVm002256t4	3380	3220.07	0	0
BgeEVm029998t1	3379	3219.07	24.069	3.10832
BgeEVm016571t3	3379	3219.07	19.7174	2.54634
BgeEVm004141t4	3378	3218.07	29.3324	3.78923
BgeEVm011710t1	3377	3217.07	125.047	16.1589
BgeEVm003012t2	3377	3217.07	0	0
BgeEVm011868t6	3374	3214.07	11.8334	1.53057
BgeEVm003066t4	3373	3213.07	1.32422	0.171332
BgeEVm009366t1	3372	3212.07	13.6521	1.76691
BgeEVm002058t2	3372	3212.07	0	0
BgeEVm003008t5	3370	3210.07	0	0
BgeEVm032926t1	3369	3209.07	2.24015	0.290199
BgeEVm011948t2	3368	3208.07	0	0
BgeEVm003066t3	3367	3207.07	8.5683	1.11067
BgeEVm006684t5	3366	3206.07	0	0
BgeEVm008881t3	3366	3206.07	6.53407	0.847245
BgeEVm001915t2	3365	3205.07	2.19861	0.285173
BgeEVm010785t2	3365	3205.07	62.1417	8.06016
BgeEVm001183t67	3364	3204.07	0	0
BgeEVm011811t5	3364	3204.07	0	0
BgeEVm040798t1	3364	3204.07	29.4163	3.81666
BgeEVm001183t38	3363	3203.07	0	0
BgeEVm001965t14	3363	3203.07	25.0713	3.25393
BgeEVm015667t7	3363	3203.07	21.5646	2.79881
BgeEVm011614t1	3363	3203.07	9.91128	1.28636
BgeEVm008420t2	3363	3203.07	20.8396	2.70471
BgeEVm001183t70	3362	3202.07	0	0
BgeEVm009046t1	3360	3200.07	6.66524	0.865874
BgeEVm012257t8	3359	3199.07	0	0
BgeEVm008215t1	3359	3199.07	25.3295	3.29156
BgeEVm005080t5	931	771.074	1	0.539141
BgeEVm001183t29	3356	3196.07	0	0
BgeEVm001183t40	3355	3195.07	0	0
BgeEVm006079t3	3355	3195.07	9.67445	1.25876
BgeEVm006112t1	3354	3194.07	6.05217	0.787707
BgeEVm010938t3	3354	3194.07	40.0432	5.21174
BgeEVm006636t1	3353	3193.07	288.994	37.6251
BgeEVm001820t2	3353	3193.07	56.2891	7.32849
BgeEVm002150t1	3352	3192.07	0.00800103	0.00104201
BgeEVm005097t2	3350	3190.07	16.3589	2.13183
BgeEVm002245t1	3349	3189.07	16.111	2.10018
BgeEVm014638t2	3346	3186.07	5.1236	0.668526
BgeEVm018328t1	3346	3186.07	26.0673	3.40125
BgeEVm000157t11	3346	3186.07	128.466	16.7622
BgeEVm003416t6	3345	3185.07	47.5374	6.20462
BgeEVm003321t1	3345	3185.07	11.0181	1.4381
BgeEVm012431t2	3345	3185.07	14.6369	1.91042
BgeEVm001780t1	3345	3185.07	5	0.652603
BgeEVm011868t17	1307	1147.07	45.3709	16.4431
BgeEVm005124t3	3344	3184.07	343.353	44.8287
BgeEVm003119t2	3343	3183.07	4.71123	0.6153
BgeEVm011381t1	3342	3182.07	297.738	38.8976
BgeEVm012127t1	3341	3181.07	102.726	13.4248
BgeEVm003278t1	3340	3180.07	11.1571	1.45852
BgeEVm015762t2	3339	3179.07	4	0.523068
BgeEVm009440t3	3338	3178.07	0	0
BgeEVm025921t1	3338	3178.07	26.5981	3.47925
BgeEVm007192t2	3337	3177.07	4.60261e-06	6.02249e-07
BgeEVm003065t6	3336	3176.07	2.46443	0.322571
BgeEVm010872t4	3336	3176.07	37.1942	4.86837
BgeEVm009418t3	3336	3176.07	2.31197	0.302615
BgeEVm002843t2	3336	3176.07	7.71879	1.01032
BgeEVm005985t4	3336	3176.07	4	0.523562
BgeEVm008534t5	3333	3173.07	99.6607	13.057
BgeEVm010112t1	3333	3173.07	308.731	40.4481
BgeEVm001183t30	3332	3172.07	0	0
BgeEVm023614t1	3331	3171.07	13.1632	1.72566
BgeEVm010849t5	3330	3170.07	0	0
BgeEVm002473t4	3329	3169.07	0	0
BgeEVm011956t3	3329	3169.07	25.7109	3.37274
BgeEVm007035t3	3328	3168.07	0	0
BgeEVm012970t3	3327	3167.07	1.17307	0.153979
BgeEVm001718t2	3327	3167.07	32.3568	4.24723
BgeEVm002274t2	3326	3166.07	14.3873	1.88912
BgeEVm009472t4	3325	3165.07	24.4194	3.20738
BgeEVm008253t4	3325	3165.07	0	0
BgeEVm000663t5	3325	3165.07	21.4439	2.81656
BgeEVm001183t92	3324	3164.07	0	0
BgeEVm011948t5	3323	3163.07	0	0
BgeEVm011948t7	3323	3163.07	0	0
BgeEVm006573t1	3320	3160.07	2.77138	0.364584
BgeEVm008680t1	3319	3159.07	25.1785	3.31337
BgeEVm002167t2	3319	3159.07	11.7395	1.54486
BgeEVm003620t1	3317	3157.07	0	0
BgeEVm004086t1	3316	3156.07	31.1411	4.10191
BgeEVm004342t3	3316	3156.07	127.31	16.7692
BgeEVm003331t5	3316	3156.07	9.70994	1.27899
BgeEVm010624t2	3316	3156.07	29.038	3.82489
BgeEVm004144t3	3316	3156.07	0	0
BgeEVm006190t4	3315	3155.07	1.23511	0.16274
BgeEVm005806t2	3315	3155.07	22.2258	2.92851
BgeEVm005462t4	3315	3155.07	6.31975	0.832701
BgeEVm005675t2	3314	3154.07	1.00718	0.132749
BgeEVm006163t2	3314	3154.07	8.78066	1.15732
BgeEVm000040t2	3314	3154.07	22.6053	2.97946
BgeEVm003608t2	3314	3154.07	0	0
BgeEVm002829t5	3312	3152.07	43.5959	5.74974
BgeEVm009336t2	3312	3152.07	4.14747	0.546997
BgeEVm006235t3	3311	3151.07	1.22824	0.16204
BgeEVm005461t6	3311	3151.07	2.36425	0.311912
BgeEVm003054t6	3311	3151.07	0	0
BgeEVm003316t7	3310	3150.07	18.1501	2.39529
BgeEVm000981t2	3308	3148.07	0	0
BgeEVm010016t2	3307	3147.07	0	0
BgeEVm013164t1	3307	3147.07	55.4794	7.32865
BgeEVm005191t4	3307	3147.07	0	0
BgeEVm008072t3	3306	3146.07	8.41646	1.11214
BgeEVm006303t6	3305	3145.07	0	0
BgeEVm009417t3	3303	3143.07	32.2788	4.26935
BgeEVm003566t2	3302	3142.07	0	0
BgeEVm009925t2	3302	3142.07	0	0
BgeEVm008302t3	3301	3141.07	186.697	24.7092
BgeEVm008302t4	3301	3141.07	383.213	50.7178
BgeEVm002462t2	3300	3140.07	0	0
BgeEVm007964t2	3299	3139.07	22.6471	2.99922
BgeEVm019004t1	2063	1903.07	1.04562	0.228412
BgeEVm002280t2	3298	3138.07	5.34439	0.708001
BgeEVm011323t1	3296	3136.07	0	0
BgeEVm004186t5	3296	3136.07	13.2112	1.75128
BgeEVm005361t2	3296	3136.07	11.6072	1.53865
BgeEVm006653t7	3296	3136.07	1.10716	0.146765
BgeEVm007187t4	3295	3135.07	101.687	13.484
BgeEVm004143t3	3294	3134.07	165.437	21.9443
BgeEVm004096t1	3294	3134.07	8.49265	1.1265
BgeEVm005914t1	3293	3133.07	12.5824	1.66952
BgeEVm010924t2	3293	3133.07	23.2232	3.08142
BgeEVm006112t4	3292	3132.07	28.6187	3.79854
BgeEVm015987t2	3292	3132.07	18.9649	2.51719
BgeEVm012137t2	3290	3130.07	11.0521	1.46788
BgeEVm009325t1	3289	3129.07	159.658	21.2117
BgeEVm010015t1	3289	3129.07	11	1.46142
BgeEVm008000t6	3288	3128.07	5.82622	0.774298
BgeEVm000664t8	3288	3128.07	116.671	15.5055
BgeEVm003754t3	3287	3127.07	7.53702	1.00198
BgeEVm005273t2	3287	3127.07	2.36915	0.314959
BgeEVm008849t5	3286	3126.07	0	0
BgeEVm028266t1	3286	3126.07	19.0915	2.53886
BgeEVm003929t2	3285	3125.07	27.4311	3.64906
BgeEVm001183t46	3283	3123.07	0	0
BgeEVm040651t1	3282	3122.07	26.2972	3.50159
BgeEVm007672t2	3281	3121.07	2.80962	0.374234
BgeEVm021937t1	582	422.084	0.620036	0.610684
BgeEVm006764t2	3279	3119.07	0	0
BgeEVm020390t1	3277	3117.07	2.34589	0.312867
BgeEVm004129t2	3277	3117.07	0	0
BgeEVm014314t2	3277	3117.07	9.08806	1.21206
BgeEVm004279t1	3276	3116.07	25.6551	3.42267
BgeEVm010262t4	3276	3116.07	1.4541	0.193992
BgeEVm002656t1	3275	3115.07	29.9769	4.00053
BgeEVm008946t4	3275	3115.07	11.7237	1.56457
BgeEVm032503t1	3273	3113.07	13.1584	1.75716
BgeEVm002821t5	3269	3109.07	8.9903	1.2021
BgeEVm012532t2	3269	3109.07	32.3677	4.32793
BgeEVm015811t2	3268	3108.07	110.178	14.7368
BgeEVm002205t4	3268	3108.07	18.6238	2.49102
BgeEVm008303t2	3266	3106.07	18.8457	2.52232
BgeEVm032551t1	3266	3106.07	0	0
BgeEVm008826t1	3264	3104.07	20.1831	2.70305
BgeEVm015638t2	745	585.074	23.4097	16.6335
BgeEVm005751t4	3264	3104.07	7.35463	0.98498
BgeEVm012756t3	3263	3103.07	1.85101	0.247979
BgeEVm008177t2	3262	3102.07	1.67896	0.225002
BgeEVm007116t1	3262	3102.07	5.84463	0.783255
BgeEVm013138t2	886	726.074	6	3.43533
BgeEVm007723t6	3262	3102.07	3.06233	0.410392
BgeEVm016771t1	3261	3101.07	9.08635	1.21808
BgeEVm008461t2	3259	3099.07	1.31061	0.175808
BgeEVm003977t2	3259	3099.07	2	0.268285
BgeEVm001058t25	3258	3098.07	31.6493	4.24689
BgeEVm005574t2	3257	3097.07	196.751	26.4098
BgeEVm005459t3	3257	3097.07	16.3014	2.18813
BgeEVm006908t2	3257	3097.07	0	0
BgeEVm010588t5	3256	3096.07	125.288	16.8227
BgeEVm001183t104	3255	3095.07	0	0
BgeEVm004438t1	3255	3095.07	17.2009	2.31035
BgeEVm006980t2	3254	3094.07	0	0
BgeEVm005362t2	3253	3093.07	0	0
BgeEVm001183t99	3252	3092.07	0	0
BgeEVm005309t9	3252	3092.07	0	0
BgeEVm005919t2	3252	3092.07	0	0
BgeEVm002237t2	3251	3091.07	178.28	23.9769
BgeEVm005218t3	3250	3090.07	1.54091	0.207304
BgeEVm012249t2	3249	3089.07	0	0
BgeEVm001965t19	3246	3086.07	145.895	19.6531
BgeEVm004896t2	3246	3086.07	0	0
BgeEVm014312t2	3246	3086.07	18	2.42474
BgeEVm004882t2	3246	3086.07	37.6935	5.07761
BgeEVm001183t100	3245	3085.07	0	0
BgeEVm006194t3	3244	3084.07	0	0
BgeEVm002354t3	3241	3081.07	6.65285	0.897645
BgeEVm011883t1	3241	3081.07	0	0
BgeEVm011561t4	1654	1494.07	7.28501	2.02701
BgeEVm000885t5	3238	3078.07	311	42.003
BgeEVm007608t2	3238	3078.07	5.7805	0.780701
BgeEVm013395t1	3237	3077.07	9.03947	1.22125
BgeEVm006328t2	3237	3077.07	6.76631	0.914141
BgeEVm011815t2	3236	3076.07	3.54228	0.478723
BgeEVm018467t1	944	784.074	0	0
BgeEVm001183t103	3235	3075.07	0	0
BgeEVm001183t95	3235	3075.07	0	0
BgeEVm002603t4	3233	3073.07	29.7373	4.02279
BgeEVm002127t2	3233	3073.07	6.12085	0.828014
BgeEVm005611t2	3232	3072.07	0	0
BgeEVm004579t2	3232	3072.07	9.09466	1.2307
BgeEVm011862t2	3232	3072.07	2	0.270643
BgeEVm004639t2	3230	3070.07	0	0
BgeEVm008681t2	3229	3069.07	40.598	5.49915
BgeEVm005408t2	3228	3068.07	35.4051	4.79732
BgeEVm006199t2	3227	3067.07	9.0377	1.22499
BgeEVm002844t4	3227	3067.07	57.6537	7.81451
BgeEVm003165t2	3227	3067.07	3.54225	0.480125
BgeEVm006525t3	3226	3066.07	0	0
BgeEVm004866t2	3226	3066.07	28.3067	3.83801
BgeEVm003605t1	3226	3066.07	14.5123	1.96767
BgeEVm006671t2	3225	3065.07	466.793	63.3114
BgeEVm003026t4	3225	3065.07	2.3638	0.320603
BgeEVm003006t2	3224	3064.07	16.134	2.18899
BgeEVm003868t2	3224	3064.07	109.169	14.8114
BgeEVm003968t2	3224	3064.07	0	0
BgeEVm006495t4	3223	3063.07	0	0
BgeEVm002701t3	3223	3063.07	0	0
BgeEVm002149t4	3222	3062.07	10.1375	1.3763
BgeEVm006669t2	3222	3062.07	8.74208	1.18686
BgeEVm015743t3	3221	3061.07	78.5319	10.6652
BgeEVm001183t84	3220	3060.07	0	0
BgeEVm005251t3	3220	3060.07	17.1735	2.33306
BgeEVm006032t3	3220	3060.07	3.81337	0.518055
BgeEVm002594t1	3219	3059.07	61.7776	8.39537
BgeEVm010317t1	3218	3058.07	37.5833	5.10912
BgeEVm021325t4	3217	3057.07	23.395	3.18139
BgeEVm000351t46	1324	1164.07	0	0
BgeEVm004319t1	3215	3055.07	0	0
BgeEVm012422t3	3214	3054.07	0	0
BgeEVm006651t4	3212	3052.07	35.2029	4.79493
BgeEVm011632t2	3212	3052.07	6.08707	0.82911
BgeEVm005551t4	3212	3052.07	16.8182	2.29078
BgeEVm001047t2	3212	3052.07	21.2554	2.89517
BgeEVm001705t2	3212	3052.07	51.3687	6.99685
BgeEVm019604t1	3211	3051.07	3.6746	0.500676
BgeEVm005081t5	3211	3051.07	0	0
BgeEVm009542t1	1729	1569.07	76.7573	20.3365
BgeEVm007185t2	3211	3051.07	10.1578	1.38403
BgeEVm009211t4	3208	3048.07	8.0092	1.09235
BgeEVm002176t3	3207	3047.07	2.12957	0.290541
BgeEVm004716t4	3206	3046.07	7.43549	1.01477
BgeEVm002845t7	593	433.084	13.5793	13.0348
BgeEVm005648t2	3202	3042.07	7.7586	1.06026
BgeEVm006390t2	3202	3042.07	4.57872	0.62571
BgeEVm005657t2	3201	3041.07	0	0
BgeEVm014815t1	3200	3040.07	19.0031	2.5986
BgeEVm040278t1	3199	3039.07	9.78987	1.33917
BgeEVm011805t2	3199	3039.07	91.0945	12.4609
BgeEVm005191t5	3199	3039.07	1.91587	0.262074
BgeEVm005998t1	3198	3038.07	11.1192	1.5215
Toll_Cact_BgeEVm007092t4	3197	3037.07	312.655	42.7966
BgeEVm011640t2	3197	3037.07	16.1077	2.20484
BgeEVm010925t3	3197	3037.07	34.355	4.70255
BgeEVm001990t6	3196	3036.07	0	0
BgeEVm005218t5	3196	3036.07	17.9376	2.45613
BgeEVm002225t4	3196	3036.07	11.487	1.57287
BgeEVm018494t5	3196	3036.07	22.4209	3.07
BgeEVm013784t1	3194	3034.07	76.0801	10.4242
BgeEVm011613t2	3194	3034.07	23.6573	3.24143
BgeEVm001183t105	3193	3033.07	0	0
BgeEVm004087t2	3193	3033.07	68.2389	9.35294
BgeEVm003043t2	3193	3033.07	0	0
BgeEVm017359t5	3192	3032.07	18.909	2.59255
BgeEVm003762t3	3192	3032.07	0	0
